Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
58afac43-30d3-9d9d-cf5b-c0faab3f0f7e,2004-09-06,2021-08-26,999-52-1241,S99911216,,,Verda448,,Zulauf375,,,,white,nonhispanic,F,Fall River  Massachusetts  US,43701.92,71899.24
59ee5bee-ed92-b2e1-c22a-5944801b159a,1995-07-08,,999-82-1553,S99913521,X34326379X,Mr.,Wilford267,Denver542,Grimes165,,,S,asian,nonhispanic,M,Provincetown  Massachusetts  US,75631.65,316.58
d8102894-5fd2-00e8-4c4e-0f990cd8b7f3,2014-03-02,,999-25-9718,,,,Kelly223,Mariel814,Schumm995,,,,white,nonhispanic,F,Malden  Massachusetts  US,14427.74,11882.52
37a1dc13-9614-e9fb-d4c9-daf157bd95a6,1977-12-24,1979-09-16,999-61-4296,,,,Joie561,Gwenn701,Kub800,,,,white,nonhispanic,F,Ipswich  Massachusetts  US,6990.23,16108.28
f1a26d2f-98e7-891f-37b8-4512cb38a371,1997-04-26,,999-92-3872,S99926021,X40530667X,Mr.,Gustavo235,Walton167,Wuckert783,,,M,white,nonhispanic,M,Milford  Massachusetts  US,105643.2,2376.79
2b2341bf-4f81-df37-acb0-8d06a793ab3e,2011-02-06,,999-99-2111,,,,Piper612,Ethelyn789,Simonis280,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,34550.67,579.09
cc0daa5a-d7f6-b8e7-5bdb-fec740e17928,1965-05-10,,999-61-9850,S99932885,X32134032X,Mr.,Nathaniel596,Kasey569,Fadel536,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,216856.63,225831.95
610476ac-b0c3-b945-c475-25f57362a69f,1971-09-25,,999-31-4040,S99958625,X2967127X,Mrs.,Kiana854,,Will178,,Okuneva707,M,white,nonhispanic,F,Amherst  Massachusetts  US,16847.41,864100.21
531888fd-1054-cd93-3f6a-7a9c06cd7b0a,1968-06-05,,999-73-6533,S99974409,X32557672X,Mr.,Tyrell880,Laverne101,Walker122,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,138597.16,22530.48
2cbb893a-a84f-55fb-b341-54d85a3dfbac,2004-09-06,,999-21-3750,S99946284,X9762625X,Ms.,Ara96,Kati243,Stroman228,,,,white,nonhispanic,F,Quincy  Massachusetts  US,76463.12,140952.12
e2cddeb4-757c-32f2-ba89-e197f140f13c,1977-04-26,,999-75-4209,S99982499,X30148627X,Ms.,Tiffiny991,Gilda31,Marquardt819,,,S,black,nonhispanic,F,Lynn  Massachusetts  US,176116.55,810304.27
ba0b4063-c9b6-ed01-eed9-6ec6d6bcdcf3,1962-03-15,,999-74-6865,S99969594,X70277747X,Ms.,Wanita14,Gaynell126,Daniel959,,,S,white,nonhispanic,F,Leominster  Massachusetts  US,46166.08,1681661.68
3001eda6-986d-8e59-f028-c53d7f896850,2014-10-14,2020-01-21,999-94-9245,,,,Winfred745,Elmer371,Gorczany269,,,,white,nonhispanic,M,Boston  Massachusetts  US,19093.34,25187.28
ed6674d9-84db-a802-686f-72d60647df53,1965-03-12,,999-18-1629,S99984018,X60681370X,Mr.,Noble66,Donny470,Grant908,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,180982.14,0
ce0ca955-782f-5527-b6d2-10f4a47abe6e,1989-12-30,,999-60-2606,S99967329,X64541411X,Mr.,Rafael239,Clifton91,Swaniawski813,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,109055.11,0
ff60ec2d-95b0-b08d-8ef6-cdfbb55f422a,2014-10-14,2016-03-08,999-75-5673,,,,Antione404,Lonny638,Skiles927,,,,white,nonhispanic,M,Framingham  Massachusetts  US,3363.98,21429.36
470b1d2d-fabf-6cc2-5eda-d9e8cc73543a,1977-12-24,,999-81-7950,S99965591,X63014420X,Mrs.,Glendora96,,Hegmann834,,Wolf938,M,white,nonhispanic,F,Boston  Massachusetts  US,305441.94,834771.56
6e517a5e-ceec-bf2a-3446-92be27d1d8e6,1985-02-26,,999-43-3654,S99919181,X86852387X,Ms.,Dagmar148,Albert312,Zboncak558,,,S,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,92041.59,888570.44
209bcd40-e1ef-ecac-ca66-fa1bc25f275b,2015-09-04,,999-65-4031,,,,Henry768,Hayden835,Casper496,,,,white,nonhispanic,M,Boston  Massachusetts  US,26954.11,5526.73
f15d0af3-c8ef-d604-be4c-6e19b7196df1,2004-07-11,,999-28-3234,S99919310,X26999028X,Ms.,Gemma107,Deloris888,Hamill307,,,,black,hispanic,F,Weston  Massachusetts  US,60164.24,88636.74
01360ed8-ac72-51a7-8569-2c21c56e0544,2014-10-14,,999-55-9535,,,,Ivan258,Bobbie849,Borer986,,,,white,nonhispanic,M,Boylston  Massachusetts  US,23002.54,35.75
689baa1b-7ab4-5ba6-f7bc-cca1b2452a5c,1984-10-13,,999-15-2702,S99927197,X37252127X,Mrs.,Delmy607,Marvis190,Spencer878,,Mante251,M,white,nonhispanic,F,Rochester  Massachusetts  US,421569.66,1104121.14
b264b2ef-0b6f-458b-c1e2-729dd9e57ec2,2011-05-06,,999-42-4771,,,,Jocelyn538,,Collins926,,,,white,nonhispanic,F,Orleans  Massachusetts  US,36043.98,5397.51
e00261e4-669a-0d11-d72f-aa72afd7b961,1981-07-27,,999-20-5463,S99936372,X68146866X,Mr.,Lucas404,Agustín529,Cerda549,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,56332.32,71224.36
6f096172-97aa-e600-b84d-819e234a34bc,2022-06-18,,999-37-6569,,,,Dale454,Laurine214,Kirlin939,,,,white,hispanic,F,Walpole  Massachusetts  US,4813.86,2216.23
a921216d-49a0-ff60-5c46-ffb5c91ac2a7,2003-07-06,,999-28-4337,S99927426,X54530811X,Mr.,Charley358,Horace32,McKenzie376,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,47047.45,18066.26
772bb8a8-d9a8-41de-80c9-1048cb8f6401,2008-02-21,,999-71-9687,S99952300,,,Lamont867,Werner409,Collier206,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,47288.92,1211.35
f1cacc12-103b-d56e-f98b-fadf3763bf7a,2007-01-19,,999-63-6710,S99966144,,Mr.,Mariano761,Antonia30,Wisozk929,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,86502.13,557607.49
7888fa7f-5f19-912f-e11e-f38827ecb128,2006-08-06,,999-54-2966,S99959470,,Ms.,Pam996,Lili474,Simonis280,,,,white,nonhispanic,F,Needham  Massachusetts  US,46035.93,215870.07
f1fba592-3100-9c53-2124-50f21945649c,1986-06-15,2024-12-01,999-54-6389,S99978057,X16162506X,Mr.,Jeffrey461,Sidney996,Berge125,,,D,white,hispanic,M,Boston  Massachusetts  US,11199.32,179262.5
37c88191-6ac9-d789-5068-e29ca6c589ff,1975-05-25,,999-50-5009,S99981872,X47303260X,Mrs.,Shantell717,Margarite168,Reichert620,,Monahan736,M,white,nonhispanic,F,Salvador  Bahia  BR,14436.5,1026735.72
378f5f10-284a-fe8c-800c-234cb6d367f8,2004-07-27,,999-62-8102,S99934918,X553482X,Mr.,Tuan998,Britt177,Hartmann983,,,,white,nonhispanic,M,North Adams  Massachusetts  US,43801.77,50209.08
c04989fb-aec8-80fa-db58-07a36c174be8,2011-05-23,,999-43-1868,,,,Coy949,Giovanni385,Romaguera67,,,,white,nonhispanic,M,Brockton  Massachusetts  US,4825.6,47688.22
4fdb9235-e9e3-cc0b-1072-0a70088772a6,2009-05-16,,999-55-1978,S99971785,,,Glory745,Annie941,Stanton715,,,,asian,nonhispanic,F,Lawrence  Massachusetts  US,31404.71,23498.62
a9920604-666d-ca17-39f4-dd7f9ca05f73,2007-11-13,,999-26-2533,S99973708,,,Savanna736,Morgan564,Weissnat378,,,,white,nonhispanic,F,Framingham  Massachusetts  US,57687.06,68144.6
aa49a389-6e90-1f9d-dc21-578c1f8bb435,1947-07-30,,999-44-4275,S99951577,X29710039X,Mrs.,Filomena215,Sammie902,Hilpert278,,Hilll811,W,white,nonhispanic,F,Watertown  Massachusetts  US,29229.91,965978.33
d9c473c6-e20e-219f-c822-8acf27e0f9a3,1968-08-01,,999-92-3369,S99962181,X5579696X,Mr.,Patricio639,Raúl937,Zúñiga630,,,M,white,hispanic,M,Caracas  Capital District  VE,467978.1,356870.18
78f42c3d-ec94-1a75-443a-6276512c8da3,1979-04-02,,999-67-5767,S99937635,X24710110X,Mrs.,Ebony669,Teena223,Gusikowski974,,Schmitt836,M,white,nonhispanic,F,Cambridge  Massachusetts  US,20045.25,810519.9
dde7b45c-4eaf-da93-afb6-1c1b7455db26,1979-03-30,2017-11-09,999-96-2066,S99945968,X41334919X,Ms.,Tonya123,Cami698,Mohr916,,,S,white,nonhispanic,F,Canton  Massachusetts  US,257157.45,738994.54
250db6cd-df09-8db2-551e-0f1e189dc200,1986-06-15,,999-92-8814,S99943162,X58407626X,Mr.,Agustin437,Martin117,Wiza601,,,M,white,hispanic,M,Falmouth  Massachusetts  US,13303.22,282556.36
8db827d3-54c8-d702-5610-d6aaca07f659,2003-03-08,,999-64-8055,S99963855,X60683632X,Mr.,Antony83,Jackie93,Will178,,,,white,nonhispanic,M,Springfield  Massachusetts  US,59602.46,4840.83
fdf56895-ead6-cf7e-3045-85744a00d2ec,2010-09-24,,999-48-5210,,,,Fidelia216,Fabiola106,Hyatt152,,,,white,nonhispanic,F,Fall River  Massachusetts  US,41590.71,250.07
aaa3f968-9e35-54e5-0877-06e91a20fd48,2009-12-25,,999-45-9323,,,,Loreta61,Donetta1,Crooks415,,,,white,nonhispanic,F,South Yarmouth  Massachusetts  US,27032.62,405612.78
d8c36adf-ee7b-de91-7459-28c3e11f877d,1999-05-12,,999-41-4254,S99917965,X80782388X,Ms.,Muoi890,Glady857,Deckow585,,,,white,nonhispanic,F,Holbrook  Massachusetts  US,95606.35,117062.18
d8f7dcf2-beed-f453-457e-4f80fc0ab474,1962-09-25,,999-56-3211,S99938784,X69325223X,Mr.,Derrick232,,VonRueden376,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,14685.26,300686.69
9e960dfe-5829-9909-e870-075ff3629bcf,1969-04-14,1990-11-07,999-92-7073,S99963534,X74026195X,Ms.,Stacey209,Yung349,Champlin946,,,,white,nonhispanic,F,Auburn  Massachusetts  US,132480.3,193893.11
64b9f225-7103-f830-88a4-1a69d0be6dfc,1986-12-28,,999-23-5792,S99976897,X62904855X,Mr.,Jae222,,Herzog843,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,87565.74,30543.75
7e2b940b-68ea-3cfa-dca4-69798340643c,1974-07-28,,999-68-5957,S99972371,X89995041X,Mr.,Dannie881,Edmond919,McDermott739,,,D,white,nonhispanic,M,Salem  Massachusetts  US,63316.03,147227.39
045fd62e-b243-330a-7259-06a1219de2c5,1962-06-11,,999-28-4406,S99917276,X42197326X,Mr.,King743,Antione404,Denesik803,,,M,black,nonhispanic,M,Woburn  Massachusetts  US,11703.64,210285.27
6f48653b-4b33-5272-645d-36f99cba76f7,1979-03-30,,999-97-4650,S99959470,X60775518X,Mrs.,Annice210,Justine412,Jenkins714,,Grimes165,D,white,nonhispanic,F,Revere  Massachusetts  US,210004.07,394508.07
913850f4-ed39-ada4-8939-79fa09bdfde6,1977-05-20,,999-25-8748,S99931524,X13443061X,Mrs.,Raguel228,Shawnda528,Towne435,,Labadie908,M,white,nonhispanic,F,Longmeadow  Massachusetts  US,502968,98708.84
a86886c4-33fc-7ed2-bf70-74eb6e1eba3d,2013-08-13,2018-04-08,999-87-8224,,,,Stevie682,,Jones311,,,,white,hispanic,M,North Brookfield  Massachusetts  US,46005.28,352148.41
3c19d307-8b15-783c-86a0-ccae5436ac8b,2014-12-26,,999-46-2852,,,,Kristeen693,Freddie621,Keebler762,,,,white,nonhispanic,F,Somerset  Massachusetts  US,16783.58,17993.92
055ddd8f-e172-6e10-99f6-cb12d251d4f6,1980-11-11,,999-49-8391,S99934478,X86367520X,Mrs.,Cordia574,,Corwin846,,Waters156,M,white,nonhispanic,F,Fall River  Massachusetts  US,513107.29,322347.72
339f52bd-9226-0e24-1c6a-9e72800a3e10,1981-03-26,1996-07-13,999-53-8874,,,,Danny396,Noe500,Yundt842,,,,white,nonhispanic,M,Wareham  Massachusetts  US,7517.2,94161.23
94f810d2-aef1-c11d-01be-45e712fd1d0b,2000-03-26,,999-99-5465,S99949210,X15102704X,Ms.,Carla633,Mercedes82,Ballesteros368,,,,white,hispanic,F,La Paz  Baja California  MX,5183.4,83664.45
9360e22a-6978-aa37-faf6-e4437932a2b3,1969-11-24,,999-25-9528,S99973435,X37604222X,Mrs.,Phoebe31,Barb55,Brekke496,,Koss676,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,677912.43,428723.14
aa46fd28-bba7-3ad4-0e4b-4e1ad0f8ea6e,1969-04-14,,999-77-3335,S99915759,X51863933X,Mrs.,Georgianne697,,Rolfson709,,Rohan584,D,white,nonhispanic,F,Malden  Massachusetts  US,497550.47,215318.15
274e8272-e544-91e8-0262-83e5fdfbf3dc,1991-08-19,,999-16-8447,S99981436,X11419560X,Ms.,Hannah56,,Lemke654,,,S,white,nonhispanic,F,Bourne  Massachusetts  US,62396.06,505385.87
08a2139f-a9a0-ce55-4a41-993e757170f1,2013-08-13,,999-31-9272,,,,Angel97,,Schmeler639,,,,white,hispanic,M,Pembroke  Massachusetts  US,22489.67,89.23
f636b86d-f223-28df-9d87-a26586775146,1955-12-15,2020-12-21,999-77-8591,S99940496,X65214505X,Mr.,Gus973,Lucien408,Gutmann970,,,D,white,nonhispanic,M,Falmouth  Massachusetts  US,10923.89,357010.43
8cf51585-461b-4505-94fa-6025a0812972,1960-01-25,,999-40-3560,S99964815,X50558120X,Mr.,Gino587,Maria750,Kassulke119,,,M,white,nonhispanic,M,Sutton  Massachusetts  US,78818,371531.84
bd2d7a01-c3ea-25ed-aa9e-06233e4fae96,1981-03-26,,999-59-4585,S99915551,X2287957X,Mr.,Edwin773,Harland508,Gaylord332,,,D,white,nonhispanic,M,Canton  Massachusetts  US,6778.61,117292.66
01512022-cf49-a4a4-b4a3-3d4ea4713c2b,1975-05-17,,999-68-4887,S99986564,X29489918X,Mrs.,Claudia969,,Ochoa950,,Quezada963,M,white,hispanic,F,Havana  Havana  CU,18179.34,1365670.7
2f99e6ee-8675-088e-9c24-6cc2171642b8,1983-08-16,,999-59-3731,S99940237,X20378406X,Mrs.,Camie739,Fatima244,Cormier289,,Turner526,M,white,nonhispanic,F,Randolph  Massachusetts  US,119740.17,57498.06
4183d312-4792-2a38-c68c-0f7a14c20af4,1960-08-09,,999-50-4639,S99955053,X2339998X,Ms.,Alvera113,Brandy18,Mann644,,,S,white,nonhispanic,F,Ayer  Massachusetts  US,194228.54,307590.91
31c7a8bd-e30e-0343-427c-c1212f3f02f2,1949-11-22,2020-06-26,999-32-4997,S99975493,X89897333X,Mr.,Dan465,Corey514,Krajcik437,,,M,white,nonhispanic,M,Mattapoisett Center  Massachusetts  US,143132.91,102028.63
3a872099-3600-3e94-47e3-f576683dcc18,1962-01-13,,999-23-4853,S99945829,X15254855X,Mr.,Nathanial472,Jamal145,Ernser583,,,M,white,nonhispanic,M,Littleton Common  Massachusetts  US,247933.68,98920.87
0a29bcf9-fbd1-277d-150a-04f9b9df4e62,2001-02-03,,999-63-7887,S99992399,X63301774X,Ms.,María del Carmen27,María Cristina383,Olivera810,,,,white,hispanic,F,Caracas  Capital District  VE,74874.63,709254.22
ac1ed279-4fab-1610-e325-9a505b5f0802,1982-03-17,,999-16-6983,S99988294,X61294247X,Mrs.,Suzanna632,Debbi640,Kris249,,Lubowitz58,M,asian,nonhispanic,F,Boston  Massachusetts  US,363532.24,558337.34
0b08c150-2c81-edac-acfa-d9b4f2b557a4,2002-07-23,,999-19-1145,S99981445,X6394547X,Ms.,Roseanne877,Marguerita493,Hilll811,,,,white,hispanic,F,Rockland  Massachusetts  US,78983.15,327971.4
409121ea-a95b-6ffa-47bd-b0f6fc268cc7,1995-01-28,,999-11-1347,S99935035,X38648294X,Mr.,Boris111,,Gorczany269,,,S,white,nonhispanic,M,Billerica  Massachusetts  US,50902.86,23246.36
de571797-3b10-afa6-97f1-c56ef8198808,1967-01-16,,999-52-1873,S99970188,X75172241X,Mrs.,Marcy588,Huong243,Wilderman619,,Ruecker817,D,black,nonhispanic,F,Scituate  Massachusetts  US,729313.62,418046.83
97ccaa25-bec8-c315-ff63-bc41aa83c571,1960-05-16,,999-99-7288,S99957845,X42833981X,Ms.,Wanita14,,Kris249,,,S,white,nonhispanic,F,Westford  Massachusetts  US,405290.78,83344.22
6814934a-3a47-3639-3349-484a2c92f5a2,2022-07-30,,999-19-7481,,,,Marco578,Eliseo499,Dickinson688,,,,white,nonhispanic,M,Berlin  Massachusetts  US,6328.64,7818.57
06d79bac-b948-78e1-2ca9-e1e78c203f8e,1977-04-01,,999-83-7260,S99923202,X70794676X,Mrs.,Kourtney511,Shavonne800,Haag279,,Kessler503,M,white,nonhispanic,F,Funchal  Madeira  PT,29617.02,233386.76
64318c8b-f191-b900-ac64-a48c98379303,2021-10-13,,999-60-1491,,,,Emory494,Norris589,Wehner319,,,,white,nonhispanic,M,North Scituate  Massachusetts  US,13226.46,291.88
b86415e3-efa6-b6e6-7ca7-24e1cbabc4f5,1955-12-15,,999-42-2560,S99923192,X868408X,Mr.,Reggie481,Donn979,Marks830,,,M,white,nonhispanic,M,Brookline  Massachusetts  US,11123.89,167375.86
3ea06e4f-7cf8-c51e-3007-dcdd622fbf11,1989-09-16,,999-89-7113,S99976469,X85784987X,Mr.,Frances376,,Franecki195,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,155127.74,455654.02
a8aed219-3eee-9451-188d-98bd9bc7ba44,1976-08-26,,999-83-3642,S99978315,X82356917X,Mr.,Vincenzo126,Dominique369,Skiles927,,,D,black,nonhispanic,M,Upton  Massachusetts  US,412091.25,285016.17
7a7d9b4c-b067-5772-8b89-d79a6076aa90,2001-01-14,,999-30-6443,S99996397,X4103174X,Mr.,Willie882,Nathanael908,Senger904,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,4579.27,70185.61
017266d9-b333-119d-c9eb-655637ad4955,2010-10-31,,999-98-9711,,,,Victorina579,,Raynor401,,,,white,nonhispanic,F,Saugus  Massachusetts  US,71772.84,301700.28
913f40dd-b24f-dc37-e1c1-937d2949be13,2018-10-18,,999-12-7629,,,,Wanetta360,Milda157,Kuphal363,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,23993.42,280.95
48a0b6d9-e013-649f-a0b3-a4b691ebb0bc,1978-03-11,,999-66-7457,S99956976,X88187732X,Ms.,Contessa946,Katharyn928,Satterfield305,,,S,white,nonhispanic,F,Braintree  Massachusetts  US,19097,1608419.31
2651d383-18a9-4145-df63-9d2cacde8bfb,1949-11-22,,999-68-7295,S99990202,X37346137X,Mr.,Karl184,,Hessel84,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,189053.29,194016.72
a5aaaabb-99b3-b69a-724d-2c37fa7849a0,2007-04-10,,999-87-9660,S99914648,,Ms.,Alba338,Selina302,Douglas31,,,,white,nonhispanic,F,Boston  Massachusetts  US,3996.52,107594.51
18e80378-d450-eb6f-2c88-b79ea6c0a560,1968-07-20,,999-28-4820,S99933006,X24524501X,Mrs.,Eugena417,Camellia58,Bartoletti50,,Renner328,M,white,nonhispanic,F,Worcester  Massachusetts  US,427054.25,33035.45
1bbe4f78-b36d-7ba1-3dae-570fc8c49252,1991-10-16,,999-22-4609,S99981010,X7676435X,Mrs.,Alessandra932,Whitley172,Graham902,,Rutherford999,M,white,nonhispanic,F,Marion  Massachusetts  US,101530.27,461925.24
743bbdea-3b1d-b8a5-bfcd-50781730d43b,2022-09-19,,999-90-3052,,,,Dayle885,Dori98,Hagenes547,,,,white,nonhispanic,F,Hingham  Massachusetts  US,300,6546.88
08dad9ee-d075-c437-0365-12ba46512078,1941-04-21,1953-03-18,999-67-3286,,,,Arnoldo445,Octavio643,Kunze215,,,,white,nonhispanic,M,Tyngsborough  Massachusetts  US,49813.44,45168.4
2374da65-fd28-8075-be0e-053ed647294c,1976-06-23,,999-54-1532,S99954604,X8659989X,Mr.,Gordon377,Jonah176,Corkery305,,,W,white,nonhispanic,M,Boston  Massachusetts  US,108094.53,27991.41
e355ac2e-1822-c7e8-92c8-3d2cc5688ed9,1977-03-24,,999-99-7375,S99984024,X52226148X,Mr.,Emmitt44,,Crooks415,,,S,asian,nonhispanic,M,Osaka  Osaka  JP,201509.59,111217.75
42cf4c0e-7be5-8d1d-a2c7-8db3396224be,2004-03-28,,999-39-9369,S99965176,X34650600X,Mr.,Alfred550,Ambrose149,Terry864,,,,white,nonhispanic,M,Burlington  Massachusetts  US,6199.13,238991.17
0057c08f-6c39-0080-da1a-7d535d5ecbac,1984-01-12,,999-49-7805,S99918184,X26930631X,Mr.,Daren950,Carey440,Reinger292,,,M,white,nonhispanic,M,Everett  Massachusetts  US,124503.83,5042.92
a90b474e-e3a5-d5a1-939f-199f4a574c9c,1965-03-12,,999-79-2753,S99977370,X68906531X,Mrs.,Catina822,Eliza161,Reichert620,,Zulauf375,M,white,nonhispanic,F,Lynn  Massachusetts  US,16691.22,976749.63
6d31f958-862d-e601-7f95-70baec9a08d6,2001-11-05,,999-99-3596,S99915287,X1343312X,Ms.,Wynona930,Diana207,Boehm581,,,,white,hispanic,F,Brockton  Massachusetts  US,70523.71,2672.47
1ea8c703-3565-d81e-3484-c77beae2ebb4,1970-03-16,,999-22-2514,S99910879,X32224731X,Mr.,Sherman440,Horace32,McDermott739,,,M,white,nonhispanic,M,Hanover  Massachusetts  US,305540.92,434973.41
b259fc98-b19d-5f1e-739f-830c7d48dee1,2004-05-14,,999-95-2382,S99924888,X53623268X,Ms.,Candace369,,Stehr398,,,,white,nonhispanic,F,Boston  Massachusetts  US,54596.62,35530.96
8c3c8fd4-29c3-7ba3-b1f8-c293400a29e6,1982-07-18,,999-11-5750,S99973637,X40721593X,Mr.,Jackson413,Williams176,Toy286,,,M,white,nonhispanic,M,Woburn  Massachusetts  US,110798.95,8012.17
363e45c9-46cd-20cd-80ca-f48a205fea91,1997-08-27,,999-53-7351,S99987223,X46522222X,Ms.,Veda284,Josphine206,Steuber698,,,,white,nonhispanic,F,Boston  Massachusetts  US,160679.86,232158.4
950db1ee-a262-cb9a-3a94-47c59257e7b6,1999-07-22,,999-84-5994,S99957886,X79298976X,Mr.,Drew592,Nestor901,Monahan736,,,,white,nonhispanic,M,Marshfield  Massachusetts  US,11921.03,67980.5
754fd1a2-6b24-6091-15f0-a0ad337ed79b,1997-03-15,,999-57-2365,S99956159,X41917422X,Mr.,Gene733,Warner493,Swift555,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,44531.66,1300.01
0c7e6d9f-c7e5-283e-763d-bd7c5b29ca99,1958-11-01,,999-98-4060,S99979124,X16728158X,Mrs.,Juliette736,,Friesen796,,Marks830,M,white,nonhispanic,F,Fall River  Massachusetts  US,824176.56,554028.01
8377c096-8d67-aaca-873a-d08a24130f79,2004-04-12,,999-29-2881,S99946817,X55090785X,Ms.,Jacquelin132,Gwenda518,Ondricka197,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,71007.11,131167.13
de55d563-4d11-c95d-3a0b-179052c55c43,1941-04-21,,999-12-2765,S99923612,X71327080X,Mr.,Ty725,Samuel331,Baumbach677,,,M,white,nonhispanic,M,Amesbury  Massachusetts  US,353677.33,160916.78
da4ef0f5-0874-2b7c-aa15-4a569361c0b1,2024-02-03,,999-70-1882,,,,Magan944,Kindra525,Borer986,,,,native,nonhispanic,F,Douglas  Massachusetts  US,5072.42,0
4a8ede2e-9e6a-29c5-c5a4-db409d6cefd0,1961-05-15,,999-18-5038,S99981263,X1728148X,Mr.,Sidney996,Antione404,Buckridge80,,,M,asian,nonhispanic,M,South Hadley  Massachusetts  US,19582.59,339676.3
37c5b689-c6c9-cce3-bca7-05dded11f2d0,2016-04-05,,999-27-5271,,,,Dwain139,Frankie174,Flatley871,,,,white,hispanic,M,Salem  Massachusetts  US,2048.65,28251.71
8805cc3c-34a7-28ce-9cf8-2178c9654574,1949-03-18,1991-12-28,999-98-9317,S99957226,X39918720X,Mr.,Arnulfo253,Edison640,Runolfsdottir785,,,M,white,nonhispanic,M,Dedham  Massachusetts  US,280764.36,127303.58
3451d875-674b-d9d8-63b7-35a5d2159e0f,1959-12-06,,999-97-4474,S99983511,X5290987X,Mrs.,Dorthey25,Bruna504,Dibbert990,,Klein929,D,black,nonhispanic,F,Weymouth  Massachusetts  US,218056.42,1058711.36
6662bcd8-9a32-5cd9-07b2-884c18e14c3b,1959-04-29,,999-81-2420,S99913716,X7960952X,Mrs.,Delana41,Nella762,Carter549,,Mosciski958,M,black,nonhispanic,F,Blackstone  Massachusetts  US,15164.87,617182.45
468de2e8-b5da-f563-ecb5-ebc83a356447,1991-07-22,,999-66-6669,S99915888,X89657127X,Mrs.,Caridad510,,Johns824,,Gusikowski974,M,white,hispanic,F,Vineyard Haven  Massachusetts  US,147535.44,596543.06
bddeb228-da84-7120-8dfb-86dc7a676230,1999-07-13,,999-92-4900,S99919695,X16544116X,Mr.,Bennett146,Bruce167,Brakus656,,,,white,nonhispanic,M,Boston  Massachusetts  US,45885.78,0
f44fe3e0-08bf-50fc-94e4-9eb6abc15519,1948-01-01,,999-56-9213,S99971860,X47246325X,Mrs.,Dannie881,Marshall526,Flatley871,,Stanton715,M,black,nonhispanic,F,Lawrence  Massachusetts  US,1074263.41,522473.73
bd2b5562-f6c4-7983-1a7a-f9a987336cf6,1979-09-20,,999-66-2736,S99920460,X72337069X,Mr.,Miles206,Kurtis994,Beer512,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,10372.07,169743.13
0115a524-4e15-53c7-edfe-cf0681665bab,1963-12-23,,999-21-6925,S99978003,X53926163X,Mrs.,Rocio28,Carlota980,Colón139,PhD,Corral791,M,white,hispanic,F,Port-au-Prince  Haiti  HT,1066666.12,1240469.17
84a52e27-d026-baa1-407a-e5ef85b36b1e,1973-01-07,,999-80-9259,S99916064,X69047841X,Mr.,Gonzalo160,,Powlowski563,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,267598.5,414280.14
75eb6d83-6271-9e94-4abd-66ad8ec6fff4,1961-06-21,,999-11-6103,S99986527,X27002423X,Mrs.,María José279,Laura391,Prieto999,,Rico947,D,white,hispanic,F,Gaudalajara  Jalisco  MX,30384.83,1195909.5
a0930ffc-12cb-1d53-051b-82b3e868191d,1951-10-17,,999-61-6061,S99973346,X1057572X,Mr.,Manual570,,Moen819,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,221808.68,429192.2
7f593fb6-3bbc-f3df-1858-31297baab000,2024-02-13,,999-14-9830,,,,Patricia625,Teresa94,Ledesma253,,,,other,hispanic,F,Roseau  Saint George  DM,200,5480.96
80791947-b6ee-cf55-74f8-566b79cb79d6,1989-04-29,,999-86-5165,S99942281,X10349231X,Mr.,Hobert364,Timmy68,Swift555,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,35689.37,112755.3
a33e49db-1c7e-2d54-9c74-7fc3e16c794a,1986-11-10,,999-63-5560,S99976668,X31054773X,Mr.,Derek111,Frankie174,Larkin917,,,M,white,nonhispanic,M,Pinehurst  Massachusetts  US,10590.6,774680.15
de2ba862-8edd-8529-d9bc-9a300c4182c2,1974-04-11,,999-85-9440,S99988154,X25637230X,Mrs.,María José279,Leticia253,Montaño969,,Peralta301,M,black,hispanic,F,Havana  Havana  CU,458350.81,196668.65
